chunk,StateName,Crop,DistrictName,Year,Month,Day,Category,QueryType,Season,Sector
ask about variety of cotton krushidhan-12,Gujarat,Cotton Kapas,Kheda,2009,6,3,0,5,Rabi,Agriculture
asking control for root rotting in bitter gourd advice to use hexaconozole 25-30mlpump and do drenching,Gujarat,9999,Kheda,2009,6,4,0,9999,Rabi,9999
ask about fertilizer in seedling use 250 amonium sulphate500 g ssp in 0ne seed bad,Gujarat,9999,Kheda,2009,6,4,0,9999,Jayad,9999
for vareity of paddy gr-1112567gurjari,Gujarat,9999,Kheda,2009,6,5,0,9999,Rabi,9999
asking variety of cotton advice to grow rch-2mecho-12vikram-5krushi dhan-12,Gujarat,Cotton Kapas,Kheda,2009,6,5,0,5,Rabi,Agriculture
ask for the varities of paddy use of gr-67910gurjaridandi,Gujarat,9999,Kheda,2009,6,5,0,9999,Rabi,9999
total production of paddy 4500 to 5000 kg seedhac of land,Gujarat,9999,Kheda,2009,6,5,0,9999,Rabi,9999
asking information about form of diploma in ah give proper information about agriform,Gujarat,9999,Kheda,2009,6,5,0,9999,Rabi,9999
blank call blank call,Gujarat,9999,Kheda,2009,6,5,0,9999,Rabi,9999
asking variety of bajara use ghb-235316528558,Gujarat,9999,Kheda,2009,6,5,0,9999,Rabi,9999
asking about sowing time of cotton advice to sowing in june-july,Gujarat,Cotton Kapas,Kheda,2009,6,6,0,1,Rabi,Agriculture
asking can grow intercropping between cotton and ground nut yes growing,Gujarat,Cotton Kapas,Kheda,2009,6,9,0,29,Rabi,Agriculture
asking for weather no rainfall,Gujarat,9999,Kheda,2009,6,9,0,9999,Rabi,9999
ask for the burn out of san hemp burn at fowering stage,Gujarat,9999,Kheda,2009,6,9,0,9999,Rabi,9999
ask for the burn out of san hemp burn at fowering stage,Gujarat,9999,Kheda,2009,6,9,0,9999,Rabi,9999
variety of paddy prfer gr-114678,Gujarat,9999,Kheda,2009,6,10,0,9999,Rabi,9999
production of paddy per hac it is near about 4500-5000rs per qtl,Gujarat,9999,Kheda,2009,6,10,0,9999,Rabi,9999
variety of bajra ghb-235558577,Gujarat,1136,Kheda,2009,6,10,0,5,Rabi,Agriculture
variety of bajra ghb-235558577,Gujarat,1136,Kheda,2009,6,10,0,5,Rabi,Agriculture
for vareity of bajra gsh-526558,Gujarat,1136,Kheda,2009,6,10,0,5,Rabi,Agriculture
ask for hte mashroom cultivation give the proper information,Gujarat,9999,Kheda,2009,6,10,0,9999,Rabi,9999
ask about variety of paddy gurjarigr-67912,Gujarat,9999,Kheda,2009,6,10,0,9999,Rabi,9999
ask about wilt in bitter gourd use mencozeb 30gmpump,Gujarat,9999,Kheda,2009,6,10,0,9999,Rabi,9999
asking variety in cotton prefer rashi-2bijdhan-2,Gujarat,Cotton Kapas,Kheda,2009,6,10,0,5,Rabi,Agriculture
asking wilt in paddy prefer carbendezim 25 gmpump,Gujarat,9999,Kheda,2009,6,10,0,9999,Jayad,9999
asking wilt in cow pea prefer haxaconasol 20 mlpump,Gujarat,Bovinecowbuffalo,Kheda,2009,6,10,0,Disease Management,Rabi,Animal Husbandry
asking information about making natural compost fertiliser advice to contact to anand agriculture university,Gujarat,9999,Kheda,2009,6,11,0,9999,Rabi,9999
ask about weather no possibility of rain fall,Gujarat,9999,Kheda,2009,6,12,0,9999,Rabi,9999
asking wilt in paddy prefer mancozeb 35 gmpump,Gujarat,9999,Kheda,2009,6,12,0,9999,Rabi,9999
asking subcidy in generator not available subcidy in generator,Gujarat,9999,Kheda,2009,6,12,0,9999,Rabi,9999
ask for the fertilizer shortage in there village give the contect number,Gujarat,9999,Kheda,2009,6,13,0,9999,Rabi,9999
fertilizer doesof cotton use of 50-50-50 kg npkhac of land,Gujarat,Cotton Kapas,Kheda,2009,6,13,0,Fertilizer Use And Availability,Rabi,Agriculture
ask for the white fly in bittlegaurd use of trizophos 15mlpump,Gujarat,9999,Kheda,2009,6,14,0,9999,Rabi,9999
ask for the fertilizer doseof cow pea use of 20-40-00 kg npkhac foland,Gujarat,Bovinecowbuffalo,Kheda,2009,6,14,0,45,Rabi,Animal Husbandry
blank call blank call,Gujarat,9999,Kheda,2009,6,14,0,9999,Rabi,9999
asking dry process of cashew prefer storage in alkethin bag for six month,Gujarat,9999,Kheda,2009,6,15,0,9999,Rabi,9999
asking ferrtiliser in paddy seedlings use 250gmas 500gmssp castor cake,Gujarat,9999,Kheda,2009,6,15,0,9999,Rabi,9999
asking weedicide in paddy seedbed use pendimethelene 1 kgha,Gujarat,9999,Kheda,2009,6,15,0,9999,Rabi,9999
asking of sowing time of chilli advice to july to auagust,Gujarat,1280,Kheda,2009,6,15,0,1,Rabi,Horticulture
asking variety of okra advice to use parbhani krantigujarat okra-2,Gujarat,9999,Kheda,2009,6,16,0,9999,Jayad,9999
asking variety of okra advice to use parbhani krantigujarat okra-2,Gujarat,9999,Kheda,2009,6,16,0,9999,Jayad,9999
wilt in cow pea use of hexaclonazol 20mlpump,Gujarat,Bovinecowbuffalo,Kheda,2009,6,16,0,Disease Management,Jayad,Animal Husbandry
ask for the wilt in cotton use of hexaclonazol 20mlpump,Gujarat,Cotton Kapas,Kheda,2009,6,16,0,2,Jayad,Agriculture
ask about fertilizer in cotton use 50-50-50 npkha,Gujarat,Cotton Kapas,Kheda,2009,6,16,0,Fertilizer Use And Availability,Jayad,Agriculture
ask about variety of cotton use krushidhan-1-2bannimallika,Gujarat,Cotton Kapas,Kheda,2009,6,17,0,5,Jayad,Agriculture
asking about anand agri university phone number give proper information,Gujarat,Ber,Kheda,2009,6,17,0,29,Jayad,Horticulture
asking about anand agri university phone number give proper information,Gujarat,Ber,Kheda,2009,6,17,0,29,Jayad,Horticulture
asking about anand agri university phone number give proper information,Gujarat,Ber,Kheda,2009,6,17,0,29,Jayad,Horticulture
ask about sawing time of caster july-august,Gujarat,9999,Kheda,2009,6,17,0,9999,Jayad,9999
asking of sowing time of paddy advice to prefer june to july,Gujarat,9999,Kheda,2009,6,17,0,9999,Jayad,9999
ask about wilt in ridge gourd use hexaconazol 20mlpump,Gujarat,9999,Kheda,2009,6,18,0,9999,Jayad,9999
asking for rainfall no rainfall,Gujarat,9999,Kheda,2009,6,19,0,9999,Jayad,9999
asking variety in soyabean prefer gujsoy-12,Gujarat,9999,Kheda,2009,6,19,0,9999,Jayad,9999
asking herbicide for paddy use pendimethylene 1kgha,Gujarat,9999,Kheda,2009,6,19,0,9999,Jayad,9999
ask about weather no possibility of rain fall,Gujarat,9999,Kheda,2009,6,19,0,9999,Jayad,9999
asking of thrips in cotton use imidacloprid 8mlacephate 10gmpump,Gujarat,Cotton Kapas,Kheda,2009,6,19,0,3,Jayad,Agriculture
for control of yellowing of paddy nursery use feso4 40gm caco3 20gm10lit,Gujarat,9999,Kheda,2009,6,20,0,9999,Jayad,9999
asking control for leaf getting yellowish in paddy advice to use feso4 40gm caco3 20gmpump,Gujarat,9999,Kheda,2009,6,20,0,9999,Jayad,9999
asking for green manuring use ikkad for green manuring,Gujarat,9999,Kheda,2009,6,21,0,9999,Jayad,9999
for control of yellowing of paddy use feso4 40gm caco3 20gm10lit,Gujarat,9999,Kheda,2009,6,21,0,9999,Jayad,9999
blank call blank call,Gujarat,9999,Kheda,2009,6,21,0,9999,Jayad,9999
ask about fertilizer in seedling of paddy use amonium sulphate,Gujarat,9999,Kheda,2009,6,21,0,9999,Jayad,9999
asking about sucking pest in guar advice to use immidacloprid 7ml acephate 10gmpump,Gujarat,9999,Kheda,2009,6,21,0,9999,Jayad,9999
asking about sucking pest in guar advice to use immidacloprid 7ml acephate 10gmpump,Gujarat,9999,Kheda,2009,6,21,0,9999,Jayad,9999
asking about fertilizer dose in lemon advice to use 2kg as 3kg sp 500gm moptree,Gujarat,Lemon,Kheda,2009,6,21,0,Fertilizer Use And Availability,Jayad,Horticulture
asking time of sowing of cotton prefer jun-juuly,Gujarat,Cotton Kapas,Kheda,2009,6,21,0,1,Jayad,Agriculture
asking of sowing time of cotton advice to june to july,Gujarat,Cotton Kapas,Kheda,2009,6,21,0,1,Jayad,Agriculture
blank call blank call,Gujarat,9999,Kheda,2009,6,21,0,9999,Jayad,9999
asking for fertiliser dose of cotton advice to give 50-50-50kg npk per hac,Gujarat,Cotton Kapas,Kheda,2009,6,22,0,Fertilizer Use And Availability,Jayad,Agriculture
ask for th efertilizer doesof cotton use of 50-50-50 kg npkhacof land,Gujarat,Cotton Kapas,Kheda,2009,6,22,0,Fertilizer Use And Availability,Jayad,Agriculture
heliothis in cotton advice to give quinalphos 25-30mlpump,Gujarat,Cotton Kapas,Kheda,2009,6,22,0,3,Jayad,Agriculture
wilt in cotton use of hexaclonazol 20mlpump,Gujarat,Cotton Kapas,Kheda,2009,6,22,0,2,Jayad,Agriculture
ask about market information of fennel give him market information,Gujarat,Fennel,Kheda,2009,6,22,0,6,Jayad,Agriculture
blank call blank call,Gujarat,9999,Kheda,2009,6,22,0,9999,Jayad,9999
ask about sucking pest in cotton use imidaclorpride 8 ml acephate 15 g pump,Gujarat,Cotton Kapas,Kheda,2009,6,22,0,3,Jayad,Agriculture
asking vareity in seasamum prefer gs-1210,Gujarat,9999,Kheda,2009,6,22,0,9999,Jayad,9999
ask about weather no rain possibility,Gujarat,9999,Kheda,2009,6,22,0,9999,Jayad,9999
for sowing season of fodder maize in june-july,Gujarat,1075,Kheda,2009,6,23,0,1,Jayad,Agriculture
ask for the sowing time of sandal wood sowing in june-october,Gujarat,9999,Kheda,2009,6,23,0,9999,Jayad,9999
ask for the seed rate of sun hemp use of 60 kg seedhac of land,Gujarat,9999,Kheda,2009,6,23,0,9999,Jayad,9999
ask about fertilizer in paddy blank,Gujarat,9999,Kheda,2009,6,23,0,9999,Jayad,9999
ask about fertilizer in paddy use amonium sulphate,Gujarat,9999,Kheda,2009,6,23,0,9999,Jayad,9999
asking of market price of jowar price of 1135 to 2000 rsquintal,Gujarat,1137,Kheda,2009,6,23,0,29,Jayad,Agriculture
asking market price of bajara market price of bajara rs805-900qnt,Gujarat,1137,Kheda,2009,6,23,0,6,Jayad,Agriculture
blank call blank call,Gujarat,9999,Kheda,2009,6,23,0,9999,Jayad,9999
ask about variety of cow pea use pusa falgunipusa komal,Gujarat,Bovinecowbuffalo,Kheda,2009,6,23,0,44,Jayad,Animal Husbandry
ask about rain possibility possibility of scattered rain,Gujarat,9999,Kheda,2009,6,23,0,9999,Jayad,9999
asking information about weather forecast their is possibility of rainfall uptil 28th june,Gujarat,9999,Kheda,2009,6,24,0,9999,Jayad,9999
asking about sowing time of tobbaco sowing in august,Gujarat,9999,Kheda,2009,6,24,0,9999,Jayad,9999
asking of sowing time of caster advice to june to july,Gujarat,9999,Kheda,2009,6,24,0,9999,Jayad,9999
ask about yellowing of paddy seedlings use 250gmasbed 15 days after planting,Gujarat,9999,Kheda,2009,6,24,0,9999,Jayad,9999
asking contact no of nearest nursery give contact no of nursery,Gujarat,9999,Kheda,2009,6,24,0,9999,Jayad,9999
ask about contact no of nursery blank,Gujarat,9999,Kheda,2009,6,24,0,9999,Jayad,9999
ask about contact no of aau give him contact number,Gujarat,9999,Kheda,2009,6,24,0,9999,Jayad,9999
ask for the contect number of nurccery give the contect number,Gujarat,Ber,Kheda,2009,6,25,0,29,Jayad,Horticulture
ask for the fertilizer doseof chilli use of 40-40-00 gk npkhac of land,Gujarat,1280,Kheda,2009,6,25,0,Fertilizer Use And Availability,Jayad,Horticulture
for address of oil engine blank,Gujarat,9999,Kheda,2009,6,25,0,9999,Jayad,9999
asdk for the wilt in paddy nurcerry use of mencozeb 25gmpump,Gujarat,9999,Kheda,2009,6,25,0,9999,Jayad,9999
ask about rain possibility possibility of scattered rain,Gujarat,9999,Kheda,2009,6,25,0,9999,Jayad,9999
ask about split fertiliser in paddy use 250gmasbed 15das,Gujarat,9999,Kheda,2009,6,25,0,9999,Jayad,9999
ask about variety of couliflower pusa earlykartaki grouppusa ketki,Gujarat,9999,Kheda,2009,6,25,0,9999,Jayad,9999
variety of bajra prfere ghb-526558229,Gujarat,1136,Kheda,2009,6,26,0,5,Jayad,Agriculture
asking about wilt in bitter gourd advice to use mencozeb 30gmpump,Gujarat,9999,Kheda,2009,6,26,0,9999,Jayad,9999
asking for rainfall possibility of rainfall,Gujarat,9999,Kheda,2009,6,26,0,9999,Jayad,9999
ask about gujarat agro industries address and contact number give him contact number,Gujarat,Ber,Kheda,2009,6,26,0,29,Jayad,Horticulture
asking for variety of sesamum guj-12,Gujarat,Oil Palm,Kheda,2009,6,27,0,5,Jayad,Agriculture
asking control for leaf getting yellowish in paddy advice to use 40gm ferrous sulphate 20gm caco3pump,Gujarat,9999,Kheda,2009,6,27,0,9999,Jayad,9999
asking for doing land mesamurment advice to contact to mamalatdar office,Gujarat,9999,Kheda,2009,6,27,0,9999,Jayad,9999
ask about subsidy in submersible pump available upto 60,Gujarat,9999,Kheda,2009,6,27,0,9999,Jayad,9999
ask for the weaather report possibilty of rain fall,Gujarat,9999,Kheda,2009,6,28,0,9999,Jayad,9999
ask for th evarities of tur use of bdn-2guj-tur-100101,Gujarat,9999,Kheda,2009,6,28,0,9999,Jayad,9999
ask for the weather report possibility of rain fall,Gujarat,9999,Kheda,2009,6,28,0,9999,Jayad,9999
fertilizer doseof cotton use of 50-50-50 kg npkhac of land,Gujarat,Cotton Kapas,Kheda,2009,6,28,0,Fertilizer Use And Availability,Jayad,Agriculture
asking variety in seasamum prefer gs-1210,Gujarat,9999,Kheda,2009,6,28,0,9999,Jayad,9999
asking control for leaf getting yellowish in paddy nursery bed blank,Gujarat,9999,Kheda,2009,6,29,0,9999,Jayad,9999
asking of yellowish colour in paddy use feso4 40 caco3 20gmpump,Gujarat,9999,Kheda,2009,6,29,0,9999,Jayad,9999
asking for rainfall possibility of rainfall,Gujarat,9999,Kheda,2009,6,29,0,9999,Jayad,9999
fertiliser dose of cotton advice to give 50-50-50kg per hac,Gujarat,Cotton Kapas,Kheda,2009,6,30,0,Fertilizer Use And Availability,Jayad,Agriculture
for fertilizer dose in cotton give 505050kgha npk,Gujarat,Cotton Kapas,Kheda,2009,6,30,0,Fertilizer Use And Availability,Jayad,Agriculture
ask for the varities of coly flower use of pusa arlipusa dipalipusasubrapusa ketki,Gujarat,9999,Kheda,2009,6,30,0,9999,Jayad,9999
ask about subsidy on submursible pump available upto 60,Gujarat,9999,Kheda,2009,6,30,0,9999,Jayad,9999
ask about yellowish in maize give uria,Gujarat,1075,Kheda,2009,6,30,0,Fertilizer Use And Availability,Jayad,Agriculture
ask about weather yes possibility of rain fall,Gujarat,9999,Kheda,2009,6,30,0,9999,Jayad,9999
asking of variety of cotton use krushidhan-12digvijay,Gujarat,Cotton Kapas,Kheda,2009,6,30,0,5,Jayad,Agriculture
asking of yellowish seedbed colour in paddy use feso4 40g caco3 20g,Gujarat,9999,Kheda,2009,6,30,0,9999,Jayad,9999
ask about weather no possibility of rain,Gujarat,9999,Kheda,2009,7,1,0,9999,Jayad,9999
ask about yellowish in seedling of paddy use amonium sulphate 250 in one seed bade,Gujarat,9999,Kheda,2009,7,1,0,9999,Jayad,9999
ask about weather no possibility of rain,Gujarat,9999,Kheda,2009,7,1,0,9999,Jayad,9999
weed in field advice to spray glyphoset 50gmpump,Gujarat,9999,Kheda,2009,7,2,0,9999,Jayad,9999
for control of yellowing in paddy use feso4 40gm caco3 20gm10lit,Gujarat,9999,Kheda,2009,7,2,0,9999,Jayad,9999
ask for the sowing time of pigeonpea sowing in june-july,Gujarat,Pigeon Pea Red Gramarhartur,Kheda,2009,7,2,0,1,Jayad,Agriculture
ask for the sowing time of pigeonpea sowing in june-july,Gujarat,Pigeon Pea Red Gramarhartur,Kheda,2009,7,2,0,1,Jayad,Agriculture
asking of thrips in cotton use imidacloprid 8mlacephate 10gmpump,Gujarat,Cotton Kapas,Kheda,2009,7,2,0,3,Jayad,Agriculture
ask about yellowish in paddy seedling give 250gm amonium sulphate bed,Gujarat,9999,Kheda,2009,7,2,0,9999,Jayad,9999
asking of seed tertment in groundnut advice to use thiram 3gm1kg seed,Gujarat,1653,Kheda,2009,7,2,0,29,Jayad,Agriculture
ask about sandalwood tree give propar information,Gujarat,9999,Kheda,2009,7,2,0,9999,Jayad,9999
ask about fertilizer in paddy seedling use amonium sulphate in seedling of paddy,Gujarat,9999,Kheda,2009,7,2,0,9999,Jayad,9999
ask about mop fertilizer blank,Gujarat,9999,Kheda,2009,7,3,0,9999,Jayad,9999
ask about content in murate of potass 00-00-50 kgkha,Gujarat,9999,Kheda,2009,7,3,0,9999,Jayad,9999
ask about fungus in paddy use mencozeb 30 g pump,Gujarat,9999,Kheda,2009,7,3,0,9999,Jayad,9999
ask about subsidy on tractor available upto 45000,Gujarat,9999,Kheda,2009,7,3,0,9999,Jayad,9999
ask about mealy bug in cotton use mithail pera thion,Gujarat,Cotton Kapas,Kheda,2009,7,3,0,3,Jayad,Agriculture
asking of seed rate of sorghum advice to 10 to 12 kgha,Gujarat,1576,Kheda,2009,7,3,0,29,Jayad,Agriculture
ask about weather chance of rainfall,Gujarat,9999,Kheda,2009,7,3,0,9999,Jayad,9999
ask for ht emarket price of lottle gaurd give the market price,Gujarat,1137,Kheda,2009,7,4,0,29,Jayad,Agriculture
asking of rainfall advice to possibility of rain,Gujarat,9999,Kheda,2009,7,4,0,9999,Jayad,9999
ask about contact number of anand horticulture office give him contact number,Gujarat,Ber,Kheda,2009,7,4,0,29,Jayad,Horticulture
asking contact no of ananad horticulture office blank,Gujarat,9999,Kheda,2009,7,4,0,9999,Jayad,9999
for control of wilt in cotton use hexaclonozole 30mlpump,Gujarat,Cotton Kapas,Kheda,2009,7,6,0,2,Jayad,Agriculture
asking about anand agri uni number give proper information,Gujarat,Ber,Kheda,2009,7,6,0,29,Jayad,Horticulture
asking herbicide use in ground nut not recommended in standing crop,Gujarat,9999,Kheda,2009,7,6,0,9999,Jayad,9999
asking herbicide use in ground nut not recommended in standing crop,Gujarat,9999,Kheda,2009,7,6,0,9999,Jayad,9999
asking of yellowish colour of seedbed in paddy use feso4 40gcaco3 20g,Gujarat,9999,Kheda,2009,7,6,0,9999,Jayad,9999
asking of soil testing leboratary give to contect no,Gujarat,9999,Kheda,2009,7,6,0,9999,Jayad,9999
asking of variety of bajra to use ghb-235316526,Gujarat,1136,Kheda,2009,7,7,0,5,Jayad,Agriculture
asking of seed rate of caster use to 5 to 7 kg ha,Gujarat,9999,Kheda,2009,7,7,0,9999,Jayad,9999
asking of where to give power trillar to give contect no of junagadh agriculture university,Gujarat,9999,Kheda,2009,7,7,0,9999,Jayad,9999
yellowish leaf in paddy advice to spray feso4 100gmcitric acid 10mlpump,Gujarat,9999,Kheda,2009,7,8,0,9999,Jayad,9999
ask about weather yes possibility of rain fall next day,Gujarat,9999,Kheda,2009,7,8,0,9999,Jayad,9999
asking weather information for rain chance of rain on 91011th july,Gujarat,9999,Kheda,2009,7,8,0,9999,Jayad,9999
asking weather information for rain chance of rain,Gujarat,9999,Kheda,2009,7,8,0,9999,Jayad,9999
asking weather information for rain chance of rain on 91011th july,Gujarat,9999,Kheda,2009,7,8,0,9999,Jayad,9999
asking wilt in cotton use mencozeb 40gmpump,Gujarat,Cotton Kapas,Kheda,2009,7,9,0,2,Jayad,Agriculture
asking varety in seasamum prefer gs-1210,Gujarat,9999,Kheda,2009,7,10,0,9999,Jayad,9999
asking contact no of anand agriculture uni give contact no,Gujarat,9999,Kheda,2009,7,10,0,9999,Jayad,9999
for fertilizer dose in cotton give 40kgha nitrogen,Gujarat,Cotton Kapas,Kheda,2009,7,10,0,Fertilizer Use And Availability,Jayad,Agriculture
asking of rainfall possibility of rain,Gujarat,9999,Kheda,2009,7,10,0,9999,Jayad,9999
asking weather report chance of rain,Gujarat,9999,Kheda,2009,7,10,0,9999,Jayad,9999
asking weather chance of rain,Gujarat,9999,Kheda,2009,7,10,0,9999,Jayad,9999
asking about weather chance of rain,Gujarat,9999,Kheda,2009,7,10,0,9999,Jayad,9999
for vareity of maize gujmaize-346,Gujarat,1075,Kheda,2009,7,11,0,5,Jayad,Agriculture
variety of bajra prfer gch-526229558,Gujarat,1136,Kheda,2009,7,11,0,29,Jayad,Agriculture
variety of urad prfere t-4 and tpu-4,Gujarat,9999,Kheda,2009,7,11,0,9999,Jayad,9999
blank call blank call,Gujarat,9999,Kheda,2009,7,11,0,9999,Jayad,9999
